[1, 4001, 2519, 3, 4000001, 0, {}],
[2, 4001, 2519, 3, 4000002, 0, {}],
[3, 4001, 2519, 3, 4000003, 0, {}],
[4, 4001, 2519, 3, 4000004, 0, {}],
[5, 4001, 2519, 3, 4000005, 0, {}],
[6, 4001, 2519, 3, 4000006, 0, {}],
[7, 4001, 2519, 3, 4000007, 0, {}],
[8, 4001, 2519, 3, 4000008, 0, {}],
[9, 4001, 2519, 3, 4000009, 0, {}],
[10, 4001, 3184, 3, 4000010, 0, {}],
[11, 4001, 3249, 3, 4000011, 0, {}],
[12, 4001, 4349, 3, 4000012, 0, {}],
[13, 4001, 4265, 3, 4000013, 0, {}],
[14, 4001, 4478, 3, 4000014, 0, {}],
[15, 4001, 4701, 3, 4000015, 0, {}],
[16, 4001, 4956, 3, 4000016, 0, {}],
[17, 4001, 5170, 3, 4000017, 0, {}],
[18, 4001, 5399, 3, 4000018, 0, {}],
[19, 4001, 5600, 3, 4000019, 0, {}],
[20, 4001, 5798, 3, 4000020, 0, {}],
